"ID","Source","Subject","Question (truncated)","Quality Score","Grade","Verdict","Issues","Fixes"
"121","source-file","04_আন্তর্জাতিক_বিষয়াবলি","পারমাণবিক অস্ত্রের জন্য অতি-প্রয়োজনীয় প্লুটোনিয়াম এবং হাইলি এনরিচড ইউরেনিয়াম","99","Excellent","CLEAN","0","0"
"122","source-file","04_আন্তর্জাতিক_বিষয়াবলি","১৯৮৩ সালে মার্কিন প্রেসিডেন্ট রোনাল্ড রিগ্যান মহাকাশভিত্তিক অ্যান্টি-ব্যালিস্টিক","99","Excellent","CLEAN","0","0"
"123","source-file","04_আন্তর্জাতিক_বিষয়াবলি","ইউরোপীয় ইউনিয়নের কোন চুক্তিতে সদস্য রাষ্ট্রগুলোর জন্য ""পারস্পরিক প্রতিরক্ষার"" ","99","Excellent","CLEAN","0","0"
"124","source-file","04_আন্তর্জাতিক_বিষয়াবলি","ইউরোপীয় ইউনিয়নের সদস্য রাষ্ট্রগুলোর মধ্যে প্রতিরক্ষা ক্ষেত্রে কাঠামোগত সামরিক ","99","Excellent","CLEAN","0","0"
"125","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সাবেক সোভিয়েত ও পূর্ব ইউরোপীয় দেশগুলোর সাথে ন্যাটোর আস্থার সম্পর্ক তৈরি এবং সা","99","Excellent","CLEAN","0","0"
"126","source-file","04_আন্তর্জাতিক_বিষয়াবলি","স্নায়ুযুদ্ধ-পরবর্তী যুগে ন্যাটো এবং রাশিয়ার মধ্যে নিরাপত্তা সম্পর্ক, সহযোগিতা ","99","Excellent","CLEAN","0","0"
"127","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সোভিয়েত ইউনিয়নের পতনের পর ১৯৯৪ সালে কোন চুক্তির মাধ্যমে ইউক্রেন তাদের ভূখণ্ডে ","99","Excellent","CLEAN","0","0"
"128","source-file","04_আন্তর্জাতিক_বিষয়াবলি","২০১৪ সালে পূর্ব ইউক্রেনের ডনবাস অঞ্চলে রাশিয়া-সমর্থিত বিচ্ছিন্নতাবাদী ও ইউক্রেন","99","Excellent","CLEAN","0","0"
"129","source-file","04_আন্তর্জাতিক_বিষয়াবলি","ইন্টারমিডিয়েট-রেঞ্জ নিউক্লিয়ার ফোর্সেস (INF) চুক্তি অনুযায়ী কত পাল্লার ভূমি থ","99","Excellent","CLEAN","0","0"
"130","source-file","04_আন্তর্জাতিক_বিষয়াবলি","দক্ষিণ এশীয় আঞ্চলিক সহযোগিতা সংস্থা (সার্ক) কবে আনুষ্ঠানিকভাবে প্রতিষ্ঠিত হয়?","99","Excellent","CLEAN","0","0"
"131","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্কের (SAARC) সদর দপ্তর বা সচিবালয় কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"132","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্কের প্রথম মহাসচিব কে ছিলেন?","99","Excellent","CLEAN","0","0"
"133","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্কের বর্তমান সদস্য রাষ্ট্রের সংখ্যা কত?","99","Excellent","CLEAN","0","0"
"134","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্ক কৃষি কেন্দ্র (SAARC Agriculture Centre) কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"135","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সাফটা (SAFTA) চুক্তি মূলত কীসের সাথে সম্পর্কিত?","99","Excellent","CLEAN","0","0"
"136","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্ক দুর্যোগ ব্যবস্থাপনা কেন্দ্র (SDMC) বর্তমানে কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"137","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্ক এনার্জি সেন্টার (SAARC Energy Centre) কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"138","source-file","04_আন্তর্জাতিক_বিষয়াবলি","বিমসটেক (BIMSTEC) কবে প্রতিষ্ঠিত হয়?","99","Excellent","CLEAN","0","0"
"139","source-file","04_আন্তর্জাতিক_বিষয়াবলি","বিমসটেক (BIMSTEC) এর স্থায়ী সচিবালয় কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"140","source-file","04_আন্তর্জাতিক_বিষয়াবলি","বিমসটেক-এর বর্তমান সদস্য রাষ্ট্রের সংখ্যা কত?","99","Excellent","CLEAN","0","0"
"141","source-file","04_আন্তর্জাতিক_বিষয়াবলি","ডি-৮ (Developing-8) জোটটি কবে প্রতিষ্ঠিত হয়?","99","Excellent","CLEAN","0","0"
"142","source-file","04_আন্তর্জাতিক_বিষয়াবলি","ডি-৮ জোটের প্রধান রূপকার বা প্রবক্তা কে ছিলেন?","99","Excellent","CLEAN","0","0"
"143","source-file","04_আন্তর্জাতিক_বিষয়াবলি","ডি-৮ (D-8) এর সদর দপ্তর কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"144","source-file","04_আন্তর্জাতিক_বিষয়াবলি","ডি-৮ ভুক্ত দেশগুলোর মধ্যে একমাত্র ইউরোপীয় দেশ কোনটি?","99","Excellent","CLEAN","0","0"
"145","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সাপটা (SAPTA) চুক্তি কত সালে স্বাক্ষরিত হয়?","99","Excellent","CLEAN","0","0"
"146","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্ক যক্ষ্মা ও এইচআইভি/এইডস কেন্দ্র কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"147","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্কের পর্যবেক্ষক (Observer) রাষ্ট্রের সংখ্যা কতটি?","99","Excellent","CLEAN","0","0"
"148","source-file","04_আন্তর্জাতিক_বিষয়াবলি","বিমসটেক (BIMSTEC) প্রতিষ্ঠার সময় এর পূর্বনাম কী ছিল?","99","Excellent","CLEAN","0","0"
"149","source-file","04_আন্তর্জাতিক_বিষয়াবলি","সার্ক সাংস্কৃতিক কেন্দ্র (SAARC Cultural Centre) কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"150","source-file","04_আন্তর্জাতিক_বিষয়াবলি","আসিয়ান (ASEAN) কবে প্রতিষ্ঠিত হয়?","99","Excellent","CLEAN","0","0"
"151","source-file","04_আন্তর্জাতিক_বিষয়াবলি","আসিয়ান (ASEAN) এর সদর দপ্তর কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
